"score","text"
3,"gopdeb go trump love his honest"
1," your not a success pimp if you have to depend on social secur gopdeb"
0," fox is cherri pick the candid jeb get the softbal question gopdeb gopdeb"
-1,"how much do voter care that lender lost money on bankruptci gopdeb lzdebat"
0," the men on this stage think theyr capabl of make decis about women health carewhen they dont believ in sci"
0," huckabe want to improv our economi by tax pimp and prostitut who are freeload were in troubl america go"
0,"is this episod of the apprentic gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
2,"trump is a victim i use the law just like hundr and hundr of peopl gopdeb"
0,"let talk about how big my compani is and how mani employ i have gopdeb"
0," huckabe gopdeb"
1,"tell em trump gopdeb"
0," im realli realli realli piss off at fox news for what they did to gopdeb gopdeb"
1,"doe this remind you of trump lip gopdeb"
1,"trump hand gestur are second to those of the season one power ranger gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," tedcruz head into the presidenti debat go ted gopdeb"
0,"gopdeb where the bell doesnt mean a thing dingdingd"
2,"trump prove to be a stellar statesman not gopdeb"
-1," we need a good and bad egg chuteto weed out these politiciansboo just arent cut it gopdeb"
0," huckabe gopdeb"
0," fox is cherri pick the candid jeb get the softbal question gopdeb gopdeb"
0,"whi cant everybodi els be as skill at manipul loophol to screw over their investor as me it not my fault gopdeb"
0,"i took advantag of the law so has everyon els i deserv to be presid no you do not gopdeb"
-2," donald trump i have never gone bankrupt realli donald realli donald you fuck liar gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
3,"we know your rich donald trump realli rich now can it gopdeb beertweet"
0,"pimp and drug dealer gopdeb"
0," men on stage discuss one woman gopdeb"
0,"huckabe talk about pimp and prostitut gopdeb"
1," jeb bush has so mani money overlord that he could not ever effect govern boom gopdeb"
0,"if onli wed stop get the candid we deserv gopdeb"
1,"what am i sayiiii trump when hes got a point hes got a point gopdeb"
0," huckabe gopdeb"
0,"salaci relat to sex in a way that is excess or offens huckabe gopdeb"
0,"huckabe want to improv our economi by tax pimp and prostitut who are freeload were in troubl america gopdeb"
1," trump has cam hand gopdeb"
1,"gopdeb hey huckabe i dont think that pimp amp prostitut can file for social secur benefit base on their job"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
0," men on stage discuss one woman gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0,"so wait he said he didnt use it and now say when i use it bankruptci gopdeb"
0," huckabe gopdeb"
-1,"never say never you may go bankrupt one day gopdeb"
2,"donald trump hair look like cotton candi gopdeb"
1,"your not a success pimp if you have to depend on social secur gopdeb"
0,"pleas ask him about the illeg immigr that work for him gopdeb"
0," can you answer this veri direct question i should be presid so no gopdeb"
0," fox is cherri pick the candid jeb get the softbal question gopdeb gopdeb"
0," the men on this stage think theyr capabl of make decis about women health carewhen they dont believ in sci"
0,"i have never gone bankrupt wtf read my lip gopdeb trump"
0," and if they dont stop say obamacar afford healthcar act yo damn gopdeb"
0,"yep trump is drunk gopdeb"
-2,"donald trump i have never gone bankrupt realli donald realli donald you fuck liar gopdeb"
0," hey mike huckabe leav prostitut alon you are one also gopdeb"
-1,"im miss the comedi of the year gopdeb"
1,"trump struggl to explain bankruptci gopdeb"
0," fox is cherri pick the candid jeb get the softbal question gopdeb gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
-2," gopdeb cruz we have to be will to call it radic islam terror we need to make join isi a death warrant"
0,"muppet show gopdeb"
0," fox is cherri pick the candid jeb get the softbal question gopdeb gopdeb"
1,"how mani time has trump declar bankruptci seriousquest gopdeb"
0,"final the pimp and prostitut are gonna cover me huckabe gopdeb"
0," huckabe gopdeb"
0," fox is cherri pick the candid jeb get the softbal question gopdeb gopdeb"
0," huckabe gopdeb"
-1," these politician and former govern employe realli hate politician and govern gopdeb"
1," after hug obama he doesnt deserv to be on the stage tonight gopdeb gopdeb"
0," men on stage discuss one woman gopdeb"
0," huckabe gopdeb"
0,"so in conclus yes i hate america trump gopdeb"
1," after hug obama he doesnt deserv to be on the stage tonight gopdeb gopdeb"
-1,"take care of peopl whove work hard and play by the rule wrong christi your not pay into nj pension gopdeb"
0," for a blowjobplus tax gopdeb"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
0," fox is cherri pick the candid jeb get the softbal question gopdeb gopdeb"
-1,"huckabe tax plan gonna make it hard out here for the pimp and the hos and the drug dealer gopdeb"
0," huckabe gopdeb"
1,"trump be told about his compani bankruptci gopdeb"
0,"pimp are prostitu i now have to chug all my wine didnt think that was gonna make it in gopdeb"
-2," dear gov walker you have noth to brag about you fuck your state of wisconsin and you suck koch bitchasspoli"
0,"wait did he say pimp and prostitut gopdeb"
1,"donald trump toupe got me feenin for some cotton candi mmmm yum gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," fox is cherri pick the candid jeb get the softbal question gopdeb gopdeb"
-1," we need a good and bad egg chuteto weed out these politiciansboo just arent cut it gopdeb"
0," men on stage discuss one woman gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
-1,"whos fault is it that the system is screw up gopdeb"
0,"fox is total burn trump hereif he surg after this ass kick i give up gopdeb"
0," huckabe gopdeb"
1," after hug obama he doesnt deserv to be on the stage tonight gopdeb gopdeb"
0,"gov huckabe end retir for congress i say forc them into ocar too gopdeb"
0,"mike huckabe want to end congresss retir plan to save the american peopl and tax pimp and drug dealer gopdeb"
0," gopdeb id like to see this bunch of loser work a construct until theyr year old delusion"
0," tedcruz head into the presidenti debat go ted gopdeb"
0," gopdeb paul i want to collect more record from terrorist and fewer from american"
0," huckabe gopdeb"
-1,"he was almost to bitch amp hoe gopdeb"
0,"pimpsnho huckabe gopdeb gopdeb"
-1,"damn freeload pimp gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," huckabe gopdeb"
2," did huck just say he want to protect the ss benefit of pimp and prostitut gopdeb"
-1,"illeg prostitutesand the dehuman racism and misogyni just keep on go gopdeb"
0," huckabe gopdeb"
0," huckabe gopdeb"
0,"illeg prostitut and pimp gopdeb"
0," everyth is the prostitut and pimp fault right huckabe gopdeb"
0," im realli realli realli piss off at fox news for what they did to gopdeb gopdeb"
0,"hey mike huckabe leav prostitut alon you are one also gopdeb"
0,"and if they dont stop say obamacar afford healthcar act yo damn gopdeb"
-2," jebbi talk chang tax code to fix job killer is that jebspeak for give corpor more tax break gopdeb"
0,"you go huck gopdeb tcot"
0,"so illeg are on the same level as the pimp gopdeb"
1,"glad social secur is debat at gopdeb futur is now gapol"
-2,"if i hear one more crack deal pimp brag about collect social secur im realli gonna lose it gopdeb"
-1,"lol and there the first weird comment of the night gopdeb"
0," whaa prostitu pay tax gopdeb"
0," can you answer this veri direct question i should be presid so no gopdeb"
0," fox is cherri pick the candid jeb get the softbal question gopdeb gopdeb"
0,"let hear more about prostitut and pimp tho gopdeb"
2,"did huck just say he want to protect the ss benefit of pimp and prostitut gopdeb"
0,"everyth is the prostitut and pimp fault right huckabe gopdeb"
-1,"yep it the pimp and drug dealer that are the problem with this countri gopdeb"
-1,"huckabe is the devil gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
-2," jebbi talk chang tax code to fix job killer is that jebspeak for give corpor more tax break gopdeb"
0,"huckabe gopdeb"
-1,"nd pack gopdeb gotta drink when listen to bs"
0,"thereisnoobamacar it is call the affordablecareact gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
1," after hug obama he doesnt deserv to be on the stage tonight gopdeb gopdeb"
0," did you know there are aprx law govern women bodi and not one govern men it true"
0,"some of these guy are nail it unfortun put herself at the center of tomorrow headlin pathet gopdeb"
0,"huckabe is against pimp and prostitut got it gopdeb"
2,"gopdeb im all for a fair tax but your argument is a littl soft huckabe"
0," dear dr ben carson you sir need a labotomi gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
-1," hate cop pension fop thinbluelin gopdeb gopdeb"
0," just got his ass serv to him by gopdeb gopdeb"
0,"pimp gopdeb"
-1,"christi has onli point out the problem but hasnt reveal a solut gopdeb"
-1," the fundament problem is and the gop parti gopdeb debatewithberni"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
1," trump has cam hand gopdeb"
-1," i hate when they call social secur an entitl the govern doesnt fund social secur you and your employ"
2,"not usual in to politicsbut this is good entertain gopdeb"
1,"it vs on social secur nice exchang on both side gopdeb lzdebat"
1," ben carson tith tax system be like gopdeb"
-2,"lie and steal from american public has alreadi occur christi gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
1," after hug obama he doesnt deserv to be on the stage tonight gopdeb gopdeb"
-1,"my favorit part of the gopdeb is when the candid pretend not to be the peopl they are"
2," i am wonder what fox is up to with this debat get rid of trump paul cruz carson gopdeb gopdeb"
1," after hug obama he doesnt deserv to be on the stage tonight gopdeb gopdeb"
-1,"the fundament problem is and the gop parti gopdeb debatewithberni"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," break brian william just hand chris christi a donut to calm him down gopdeb gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
-1,"we need a good and bad egg chuteto weed out these politiciansboo just arent cut it gopdeb"
1," after hug obama he doesnt deserv to be on the stage tonight gopdeb gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," one crash of the economi is way more than we want again no thank gopdeb jeb"
0,"polit is so bore when you make it all about rich white straight men gopdeb"
-1,"gopdeb christi just buri huckabe not that hard"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
1," after hug obama he doesnt deserv to be on the stage tonight gopdeb gopdeb"
1,"govern secur bond are not ious if they are no one better tell china gopdeb"
1," after hug obama he doesnt deserv to be on the stage tonight gopdeb gopdeb"
0," in term of substanc domin gopdeb"
-1," address plannedparenthood and the butcher of babi for profit gopdeb gopdeb"
0," tedcruz head into the presidenti debat go ted gopdeb"
-2," ohhhhhhhh fckbush lie soooo badsorri cuss nowgopdeb beat the union of fccckkk noo i kn"
1," after hug obama he doesnt deserv to be on the stage tonight gopdeb gopdeb"
0," obvious doesnt want as presid is everyon okay with select the gop nomine"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
1," after hug obama he doesnt deserv to be on the stage tonight gopdeb gopdeb"
1," after hug obama he doesnt deserv to be on the stage tonight gopdeb gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
-1,"these politician and former govern employe realli hate politician and govern gopdeb"
0," fox is cherri pick the candid jeb get the softbal question gopdeb gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," im realli realli realli piss off at fox news for what they did to gopdeb gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
1," after hug obama he doesnt deserv to be on the stage tonight gopdeb gopdeb"
-1,"gopdeb if you save for retir and paid into social secur you dont get it back becaus you have much for retir stupid"
1," after hug obama he doesnt deserv to be on the stage tonight gopdeb gopdeb"
0,"huckabe is a travesti gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0,"gopdeb id like to see this bunch of loser work a construct until theyr year old delusion"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
-1,"i hate when they call social secur an entitl the govern doesnt fund social secur you and your employ do gopdeb"
0,"you wouldnt buy a use car from ani of these charact gopdeb"
1," trump has cam hand gopdeb"
0," slash ss medicar said chris christi who will never be presid gopdeb foxdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
1,"washington by atjonford gopdeb demselfi i saw all i need to see randpaul was right about isi amp for"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
2,"huckabe has a look on his face like hed rather be discuss give constitut right to fetus gopdeb"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
1,"after hug obama he doesnt deserv to be on the stage tonight gopdeb gopdeb"
0," in term of substanc domin gopdeb"
1," it cute how chris christi has the bob big boy haircut gopdeb"
0,"perri just went oop didnt get that question while watch his tv at the hotel gopdeb"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
0,"mike huckabe youv not receiv the nomin too mani time gopdeb gopdeb gopdeb presidentialdeb"
0," fox is cherri pick the candid jeb get the softbal question gopdeb gopdeb"
0," fox is cherri pick the candid jeb get the softbal question gopdeb gopdeb"
1," trump has cam hand gopdeb"
1," it cute how chris christi has the bob big boy haircut gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0,"scott walker is delus af yo gopdeb"
0," men on stage discuss one woman gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," in term of substanc domin gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0,"slash ss medicar said chris christi who will never be presid gopdeb foxdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
1,"kasich need more time in the gopdeb honest"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
1," here what they think about you ben carson they dont love you gopdeb"
1,"there should be more gopdeb this is so entertain"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0,"im he onli guy on this stage has been said by all candid who are all maleso no your not the onli guy on stage gopdeb"
-1,"gopdeb there is no polit correct way to say america is fail with it current leadership a deadbeat nation with no chang"
2," ill tell you the one good thing about gopdeb candid are trip over themselv to outdo each other in sexism"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
-2," jebbi talk chang tax code to fix job killer is that jebspeak for give corpor more tax break gopdeb"
-2," dear gov walker you have noth to brag about you fuck your state of wisconsin and you suck koch bitchasspoli"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
1,"gopdeb im go to say it thank god chrs walac is there"
0,"is the gopdeb realli an oral version of"
0," can you answer this veri direct question i should be presid so no gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
1," it cute how chris christi has the bob big boy haircut gopdeb"
0," can you answer this veri direct question i should be presid so no gopdeb"
0,"in term of substanc domin gopdeb"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," men on stage discuss one woman gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0,"obvious doesnt want as presid is everyon okay with select the gop nomine gopdeb"
-2," dear gov walker you have noth to brag about you fuck your state of wisconsin and you suck koch bitchasspoli"
0," men on stage discuss one woman gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
1," you are now promis free pizza everi friday and no homework ever again gopdeb"
0," men on stage discuss one woman gopdeb"
-1,"privat everyth fuck you chris christi gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0,"i could never run for presid my father was a geophysicist doesnt reson with voter gopdeb"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," men on stage discuss one woman gopdeb"
1," this silenc of ben carson is just one glimps into whi token doesnt work and just how racial hierarchi oper gopdeb"
0,"if politician would stop raid the ssmedicar fund amp actual put back what they took out gopdeb"
-1,"im the onli guy on this stage who is christi theme and it not a bad theme gopdeb"
-1,"whi did i expect anyth from these peopl that my fault gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0,"move on from the gopdeb to rectifi daniel holden"
1," trump has cam hand gopdeb"
0,"oh yes pleas pontif on social secur reform babi boomer gopdeb"
0," fox is cherri pick the candid jeb get the softbal question gopdeb gopdeb"
1,"thank you o b wan kasich gopdeb"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
0," can you answer this veri direct question i should be presid so no gopdeb"
0,"christi practic lot of number gopdeb"
1,"high lofti expect jeb jeb jeb where trump gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," kasich dad was a mailman but he hate union which have protect letter carrier for decad gopdeb"
2,"dear donald trump thank you gopdeb"
0," men on stage discuss one woman gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
-1," whererwomen im in cairo where i often rail vs misogyni in polit and here are men men men gopdeb"
1,"it cute how chris christi has the bob big boy haircut gopdeb"
-2,"dear gov walker you have noth to brag about you fuck your state of wisconsin and you suck koch bitchasspolitician gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," men on stage discuss one woman gopdeb"
0," futur result of tonight gopdeb gopdeb gopunfitleadorgovern gopfail goptroglodyt"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," kasich dad was a mailman but he hate union which have protect letter carrier for decad gopdeb"
0," men on stage discuss one woman gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," gopdeb prove that women in the us are more like to be assault by men verbal amp physic than ani kind of te"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0,"repeal obamacar seem to be a theme here gopdeb"
1,"hey did jeb just push keyston not gonna be popular in frack state gopdeb likeweneedmoreoil"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," can you answer this veri direct question i should be presid so no gopdeb"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
0,"correct me if im wrong but scott walker was pretti much univers hate in wisconsin after he was elect right gopdeb"
-2,"gopdeb dumb dumb question get on with it"
0," kasich dad was a mailman but he hate union which have protect letter carrier for decad gopdeb"
0,"my mom just text me black live dont matter and neither doe black republican live gopdeb"
0," im realli realli realli piss off at fox news for what they did to gopdeb gopdeb"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
0," men on stage discuss one woman gopdeb"
-1," hey jeb bush you have noth to replac obamacar with and you give us a break you fung asshol gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
1,"someon here just said jeb look more like a vicepresid gopdeb"
-1," whererwomen im in cairo where i often rail vs misogyni in polit and here are men men men gopdeb"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
-1," rand paul has william shatner old hairpiec from star trek the wrath of khan gopdeb gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
-1,"when the gopdeb pull out the doubl candid box you know shit is about to get real dirti and awesom"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
-2," translat jeb bush i fuck florida school so bad they still have not recov that is the truth i live here"
1,"cant a gal just enjoy watch gopdeb without all these toler peopl attack me out of nowher rrright bc that cool"
0,"bush remind me of his father and brother it dj vu or more like realli bad whiplash into the past gopdeb presidentialdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
-2," make huge promis and claim he can creat million job x what daddi and w did combin gopdeb pleas dont lie jeb"
0,"oh dear scott walker is in his fantasi world again gopdeb"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
0," theyd rather talk about than debat the issu somewher hillari is laugh gopdeb"
0,"scott walker campaign promis are simpli aim high gopdeb"
2," cant stand much more if these are the best of the gop i love our chanc in gopdeb unitebiu"
0," jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
-1,"walker the problem is there too much in washington cut to the koch bros stuf buck into his back pocket gopdeb"
1,"ben carson tith tax system be like gopdeb"
1," trump has cam hand gopdeb"
0," break brian william just hand chris christi a donut to calm him down gopdeb gopdeb"
-1," ben carson if i was tri to destroy the countri i would divid the peopl now let talk about my antilgbt pro war plan"
1," rememb kid jebbush is the smart brother gopdeb"
0,"two hour of action movi voiceov gopdeb"
0,"jeb bush remind me of elev music you hear it but you dont listen gopdeb gopdeb"
0," drbencarson just said he doubt hillaryclinton will be nomine hope hes right gopdeb"
-1,"ah i feel as if im go to be white shame tomorrow gopdeb"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
0,"real peopl live in those counti governor walker privatesectorarlington gopdeb"
0," theyd rather talk about than debat the issu somewher hillari is laugh gopdeb"
1,"when donald trump call out rosi odonald gopdeb"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
0," drbencarson just said he doubt hillaryclinton will be nomine hope hes right gopdeb"
0,"kasich is likei dont live up to my promisesbut peopl vote for me and i am not barack obama gopdeb"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
0," fox is cherri pick the candid jeb get the softbal question gopdeb gopdeb"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
1,"koch puppet speak exact what hes told to say well done david well done charl gopdeb"
0," fox is cherri pick the candid jeb get the softbal question gopdeb gopdeb"
0," can you answer this veri direct question i should be presid so no gopdeb"
0," it time we recogn that the suprem court is not the suprem be gopdeb"
0,"scott walker your also kinda creepi cartoon charact creepi it wont happen gopdeb gopdeb gopdeb"
0,"make insur go away and then do some other differ thing jebbush gopdeb"
0," can you answer this veri direct question i should be presid so no gopdeb"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
-1,"bring back donaldtrump im bore now gopdeb gopdeb"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
1,"these gopdeb question are realli good"
-2,"jebbi talk chang tax code to fix job killer is that jebspeak for give corpor more tax break gopdeb"
-1,"this show suck im go to read a book gopdeb"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
0,"it time we recogn that the suprem court is not the suprem be gopdeb"
0," fox is cherri pick the candid jeb get the softbal question gopdeb gopdeb"
0," drbencarson just said he doubt hillaryclinton will be nomine hope hes right gopdeb"
2," i am wonder what fox is up to with this debat get rid of trump paul cruz carson gopdeb gopdeb"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
0,"our present immigr system is a job driver jebya gopdeb"
0,"can you answer this veri direct question i should be presid so no gopdeb"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
0,"it no coincid he is a neurosurgeon this guy sure has a brain on him bencarson gopddeb gopdeb"
-1,"hey jeb bush you have noth to replac obamacar with and you give us a break you fung asshol gopdeb"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
-3,"dr are you serious say that hillari clinton is tri to destroy america that ridicul amp and shame on your lie gopdeb"
0," dear dr ben carson you sir need a labotomi gopdeb"
1,"gopdeb smartest answer in the room tonight are come from dr carson"
-1,"gopdeb aka whi hilari clinton suck"
1,"gopdeb stop the secular progress movement carson clowncar"
0," break brian william just hand chris christi a donut to calm him down gopdeb gopdeb"
-1," whererwomen im in cairo where i often rail vs misogyni in polit and here are men men men gopdeb"
0,"jeb bush who gopdeb"
-1,"so georg w got the texa accent and jeb got that stammer one gopdeb"
0," did you know there are aprx law govern women bodi and not one govern men it true"
0,"none of these candid seem to realiz the ir doesnt make the tax law they just collect the money gopdeb"
0," rand paul is christi jealous boyfriend you can go hug him if you want lol gopdeb foxdeb goptbt"
1,"fair confid after bencarson last answer hes play the gopdeb drink game along with the rest of us"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
0," while ted cruz is speak all over america parent are tryin to convinc their year old that vampir arent real g"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
-1,"jeb bush said it perfect hillari scoff give me a break gopdeb"
0," dear dr ben carson you sir need a labotomi gopdeb"
0," rand paul is christi jealous boyfriend you can go hug him if you want lol gopdeb foxdeb goptbt"
2,"trump want to form the night watch a big wall with a fanci door yassssss gopdeb trump republicandeb jonsnow got"
-1,"one topic the gopdeb wont touch tonight polic brutal in the us keep slingin that mud on hillari fella"
1," trump has cam hand gopdeb"
2,"it sound like jeb was provid his question befor the debat this has happen time like a reflex gopdeb"
0,"you tell em gopdeb"
-1," whererwomen im in cairo where i often rail vs misogyni in polit and here are men men men gopdeb"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
0," fox is cherri pick the candid jeb get the softbal question gopdeb gopdeb"
1,"carson is veri witti articul and not too unlik deserv much better poll rate but wont make it past new hampshir gopdeb"
0,"me you watch the debat dad no me it on the tv even my dad doesnt want to watch gopdeb with me"
0," ricksantorum actual said this in my state of iowa gopdeb"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
1,"jeb look like his grandfath aleist gopdeb foxdeb"
-1," rand paul come across as the bad guy in a john hugh film gopdeb"
1," trump has cam hand gopdeb"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
-1,"and the word of the night alan is stupid gopdeb"
1,"bush say obama didnt fix his brother mess well enough gopdeb"
0," hit it out of park on gotcha question on campaign donat gopdeb"
0,"not onli is carson disqualifi im not sure id go to him if i had a brain tumor gopdeb"
0," man im sorri this has noth to do wpolit but jebbush is total mediocr here gopdeb"
1," trump has cam hand gopdeb"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
