"score","text"
2,"gopdebates trump sidestepping his  corporate bankruptcies of which he is evidently proud"
1," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ˇáˇá gopdebate  g‚Ä"
0,"yup gone gopdebates  "
1," youre not a successful pimp if you have to depend on social security gopdebates"
0," i took advantage of the law so has everyone else i deserve to be president 

no you do not gopdebates"
0," huckabee gopdebates "
-1," whererwomen im in cairo where i often rail vs misogyny in politics and here are men men men gopdebates Ä"
0," huckabee gopdebates "
1,"so donaldtrump apparently thinks its ok to default on creditors if theyre not nice people  or not babies  gopdebates"
1," im imagining trump giving a state of the union and yeah ok maybe id vote for him gopdebates"
2," donald trumps hair looks like cotton candy gopdebates"
0," pimps are prostitues i now have to chug all my wine didnt think that was gonna make it in gopdebates"
0,"fox seems to be doing a hit job for gop on  gopdebates"
0," did you know there are aprx  laws governing womens bodies and not one governing mens its true
‚Ä"
1," dig into everyones financials if you are doing that to trump  
gopdebates"
0," muppet show gopdebates"
1,"trump is the human version of a cankle  gopdebates"
-1," i might be ambivalent about the current democratic candidates but i sure as hell am not ambivalent about voting for a dem‚Ä"
2,"trump is like a petulant child gopdebates"
3,"gopdebates go trump love his honestly"
1," youre not a successful pimp if you have to depend on social security gopdebates"
0," fox is cherry picking the candidates jeb gets the softball questions ˇáˇá gopdebates  gopdebates"
-1,"how much do voters care that lenders lost money on  bankruptcies gopdebates lzdebates"
0," the men on this stage think theyre capable of making decisions about womens health carewhen they dont believe in sci‚Ä"
0," huckabee wants to improve our economy by taxing pimps and prostitutes who are freeloaders 

were in trouble america go‚Ä"
0,"is this episode of the apprentices gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
2,"trump is a victim i use the laws just like hundreds and hundreds of people gopdebates"
0,"lets talk about how big my company is and how many employers i have  gopdebates"
0," huckabee gopdebates "
1,"tell em trump gopdebates "
0," im really really really pissed off at fox news for what they did to  gopdebate  gopdebates ˇáˇá"
1,"does this remind  you of trumps lips gopdebates "
1,"trumps hand gestures are second to those of the season one power rangers gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0," tedcruz headed into the presidential debates go ted 

gopdebates "
0,"gopdebates where the bell doesnt mean a thing dingdingding ˇòÇ"
2,"trump proving to be a stellar statesman  not gopdebates"
-1," we need a good and bad egg chuteto weed out these politiciansboos just arent cutting it gopdebates Ä"
0," huckabee gopdebates "
0," fox is cherry picking the candidates jeb gets the softball questions ˇáˇá gopdebates  gopdebates"
0,"why cant everybody else be as skilled at manipulating loopholes to screw over their investors as me its not my fault gopdebates"
0,"i took advantage of the law so has everyone else i deserve to be president 

no you do not gopdebates"
-2," donald trump i have never gone bankrupt really donald really donald you fucking liar gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
3,"we know youre rich donald trump really rich now can it
gopdebates  beertweets"
0,"pimps and drug dealers gopdebates"
0,"  men on stage discussing one woman  gopdebates"
0,"huckabee talking about pimps and prostitutes gopdebates"
1," jeb bush has so many money overlords that he could not ever effectively govern boom gopdebates"
0,"if only wed stop getting the candidates we deserve gopdebates"
0,"what am i sayiiiiing trump

when hes got a point hes got a point gopdebates"
0," huckabee gopdebates "
0,"salacious relating to sex in a way that is excessive or offensive
huckabee
gopdebates"
0,"huckabee wants to improve our economy by taxing pimps and prostitutes who are freeloaders 

were in trouble america gopdebates"
1," trump has cam hands gopdebates"
1,"gopdebates hey huckabee i dont think that pimps amp prostitutes can file for social security benefits based on their jobs"
1," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ˇáˇá gopdebate  g‚Ä"
0,"  men on stage discussing one woman  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0,"so wait he said he didnt use it and now says when i used it bankruptcy gopdebates"
0," huckabee gopdebates "
-1,"never say never you may go bankrupt one day  gopdebates"
2,"donald trumps hair looks like cotton candy gopdebates"
1,"youre not a successful pimp if you have to depend on social security gopdebates"
0,"please ask him about the illegal immigrants that work for him gopdebates"
0," can you answer this very direct question
i should be president 
so no
gopdebates"
0," fox is cherry picking the candidates jeb gets the softball questions ˇáˇá gopdebates  gopdebates"
0," the men on this stage think theyre capable of making decisions about womens health carewhen they dont believe in sci‚Ä"
0,"i have never gone bankrupt wtf read my lips gopdebates trump"
0," and if they dont stop saying obamacare affordable healthcare act yo damn gopdebates"
0,"yep trump is drunk gopdebates"
-2,"donald trump i have never gone bankrupt really donald really donald you fucking liar gopdebates"
0," hey mike huckabee leave prostitutes alone you are one also gopdebates"
-1,"im missing the comedy of the year gopdebates"
1,"trump struggling to explain bankruptcies gopdebates"
0," fox is cherry picking the candidates jeb gets the softball questions ˇáˇá gopdebates  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
-2," gopdebates cruz we have to be willing to call it radical islamic terrorism we need to make joining isis a death warrant"
0,"muppet show gopdebates"
0," fox is cherry picking the candidates jeb gets the softball questions ˇáˇá gopdebates  gopdebates"
1,"how many times has trump declared bankruptcy seriousquestion gopdebates"
0,"finally the pimps and prostitutes are gonna cover me huckabee gopdebates"
0," huckabee gopdebates "
0," fox is cherry picking the candidates jeb gets the softball questions ˇáˇá gopdebates  gopdebates"
0," huckabee gopdebates "
-1," these politicians and former government employees really hate politicians and government gopdebates"
1," after  hugged obama he doesnt deserve to be on the stage tonight ˇáˇá gopdebates  gopdebates"
0,"  men on stage discussing one woman  gopdebates"
0," huckabee gopdebates "
0,"so in conclusion  yes i hate america trump gopdebates"
1," after  hugged obama he doesnt deserve to be on the stage tonight ˇáˇá gopdebates  gopdebates"
-1,"take care of people whove worked hard and played by the rules wrong christie youre not paying into nj pension gopdebates"
0," for a blowjobplus tax gopdebates"
1," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ˇáˇá gopdebate  g‚Ä"
0," fox is cherry picking the candidates jeb gets the softball questions ˇáˇá gopdebates  gopdebates"
-1,"huckabee tax plan gonna make it hard out here for the pimps and the hos and the drug dealers gopdebates"
0," huckabee gopdebates "
1,"trump being told about his companys bankruptcies

gopdebates "
0,"pimps are prostitues i now have to chug all my wine didnt think that was gonna make it in gopdebates"
-2," dear gov walker you have nothing to brag about you fucked your state of wisconsin and you suck koch bitchasspoli‚Ä"
0,"wait did he say pimps and prostitutes gopdebates"
1,"donald trumps toupee got me feenin for some cotton candy mmmm yum gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0," fox is cherry picking the candidates jeb gets the softball questions ˇáˇá gopdebates  gopdebates"
-1," we need a good and bad egg chuteto weed out these politiciansboos just arent cutting it gopdebates Ä"
0,"  men on stage discussing one woman  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
-1,"whos fault is it that the system is screwed up gopdebates"
0,"fox is totally burning trump hereif he surges after this ass kicking i give up gopdebates"
0," huckabee gopdebates "
1," after  hugged obama he doesnt deserve to be on the stage tonight ˇáˇá gopdebates  gopdebates"
0,"gov huckabee end retirement for congress i say force them into ocare too gopdebates"
0,"mike huckabee wants to end congresss retirement plan to save the american peoples and tax pimps and drug dealers gopdebates"
0," gopdebates  id like to see this bunch of losers work a construction until theyre  years old  delusional"
0," tedcruz headed into the presidential debates go ted 

gopdebates "
0," gopdebates paul i want to collect more records from terrorists and fewer from americans"
0," huckabee gopdebates "
-1,"he was almost to bitches amp hoes gopdebates"
0,"pimpsnhoes huckabee gopdebate gopdebates"
-1,"damn freeloading pimps gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0," huckabee gopdebates "
2," did huck just say he wants to protect the ss benefits of pimps and prostitutes gopdebates"
-1,"illegals prostitutesand the dehumanizing racism and misogyny just keep on going gopdebates"
0," huckabee gopdebates "
0," huckabee gopdebates "
0,"illegals prostitutes and pimps gopdebates"
0," everything is the prostitutes and pimps fault right huckabee gopdebates"
0," im really really really pissed off at fox news for what they did to  gopdebate  gopdebates ˇáˇá"
0,"hey mike huckabee leave prostitutes alone you are one also gopdebates"
0,"and if they dont stop saying obamacare affordable healthcare act yo damn gopdebates"
-2," jebby talking changing tax code to fix job killers  is that jebspeak for give corporations more tax breaks   gopdebates"
0,"you go huck gopdebates tcot"
0,"so illegals are on the same level as the pimps gopdebates"
1,"glad social security is debated at gopdebates future is now gapol"
-2,"if i hear one more crack dealing pimp bragging about collecting social security im really gonna lose it gopdebates"
-1,"lol and theres the first weird comment of the night gopdebates"
0," whaa prostitues pay taxes gopdebates"
0," can you answer this very direct question
i should be president 
so no
gopdebates"
0," fox is cherry picking the candidates jeb gets the softball questions ˇáˇá gopdebates  gopdebates"
0,"lets hear more about prostitutes and pimps tho gopdebates"
2,"did huck just say he wants to protect the ss benefits of pimps and prostitutes gopdebates"
0,"everything is the prostitutes and pimps fault right huckabee gopdebates"
-1,"yep its the pimps and drug dealers that are the problem with this country gopdebates"
-1,"huckabee is the devil gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
-2," jebby talking changing tax code to fix job killers  is that jebspeak for give corporations more tax breaks   gopdebates"
0,"huckabee gopdebates "
-1,"nd  pack gopdebates gotta drink when listening to bs "
0,"thereisnoobamacare it is called the affordablecareact gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
1," after  hugged obama he doesnt deserve to be on the stage tonight ˇáˇá gopdebates  gopdebates"
0," did you know there are aprx  laws governing womens bodies and not one governing mens its true
‚Ä"
0,"some of these guys are nailing it unfortunately  put herself at the center of tomorrows headlines pathetic gopdebates"
0,"huckabee is against pimps and prostitutes got it gopdebates"
2,"gopdebates im all for a fair tax but your argument is a little soft huckabee"
0," dear dr ben carson you sir need a labotomy gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
-1," hates cops pensions fop thinblueline gopdebate gopdebates"
0," just got his ass served to him by  ˇáˇá gopdebates  gopdebates"
0,"pimps gopdebates"
-1,"christie has only pointed out the problems but hasnt revealed a solution gopdebates"
-1," the fundamental problem is  and the gop party gopdebates debatewithbernie"
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
1," trump has cam hands gopdebates"
-1," i hate when they call social security an entitlement the  government doesnt fund social security you and your employer‚Ä"
2,"not usually in to politicsbut this is good entertainment gopdebates"
1,"its  vs  on social security nice exchange on both sides gopdebates lzdebates"
1," ben carsons tithing tax system be like gopdebates "
-2,"lying and stealing from american public has already occurred  christie  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
1," after  hugged obama he doesnt deserve to be on the stage tonight ˇáˇá gopdebates  gopdebates"
-1,"my favorite part of the gopdebates is when the candidates pretend not to be the people they are"
2," i am wondering what fox is up to with this debate  get rid of trump paul cruz carson ˇáˇá gopdebates  gopdebate"
1," after  hugged obama he doesnt deserve to be on the stage tonight ˇáˇá gopdebates  gopdebates"
-1,"the fundamental problem is  and the gop party gopdebates debatewithbernie"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0," breaking brian williams just handed chris christie a donut to calm him down ˇáˇá gopdebate gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
-1,"we need a good and bad egg chuteto weed out these politiciansboos just arent cutting it gopdebates "
1," after  hugged obama he doesnt deserve to be on the stage tonight ˇáˇá gopdebates  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0," one crash of the economy is way more than we want again no thanks gopdebates jeb"
0,"politics is so boring when you make it all about rich white straight men gopdebates"
-1,"gopdebates christy just buried huckabee not that hard"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
1," after  hugged obama he doesnt deserve to be on the stage tonight ˇáˇá gopdebates  gopdebates"
1,"government secured bonds are not ious  if they are no one better tell china  gopdebates"
1," after  hugged obama he doesnt deserve to be on the stage tonight ˇáˇá gopdebates  gopdebates"
0," in terms of substance  dominates gopdebates"
-1," address plannedparenthood and the butcher of babies for profit gopdebate gopdebates"
0," tedcruz headed into the presidential debates go ted 

gopdebates "
-2," ohhhhhhhh fckbush lies soooo badsorry cussing nowgopdebates beating the unions of fccckkk noo i kn‚Ä"
1," after  hugged obama he doesnt deserve to be on the stage tonight ˇáˇá gopdebates  gopdebates"
0," obviously  doesnt want  as president  is everyone okay with  selecting the gop nominee‚Ä"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
1," after  hugged obama he doesnt deserve to be on the stage tonight ˇáˇá gopdebates  gopdebates"
1," after  hugged obama he doesnt deserve to be on the stage tonight ˇáˇá gopdebates  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
-1,"these politicians and former government employees really hate politicians and government gopdebates"
0," fox is cherry picking the candidates jeb gets the softball questions ˇáˇá gopdebates  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0," im really really really pissed off at fox news for what they did to  gopdebate  gopdebates ˇáˇá"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
1," after  hugged obama he doesnt deserve to be on the stage tonight ˇáˇá gopdebates  gopdebates"
-1,"gopdebates if you saved for retirement and paid into social security you dont get it back because you have  much for retirement stupid"
1," after  hugged obama he doesnt deserve to be on the stage tonight ˇáˇá gopdebates  gopdebates"
0,"huckabee is a travesty gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0,"gopdebates  id like to see this bunch of losers work a construction until theyre  years old  delusional"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
-1,"i hate when they call social security an entitlement the  government doesnt fund social security you and your employer do gopdebates"
0,"you wouldnt buy a used car from any of these characters gopdebates"
1," trump has cam hands gopdebates"
0," slash ss medicare said chris christie  who will never be president gopdebates foxdebate"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
1,"washington by atjonford gopdebates demselfie i saw all i needed to see randpaul was right about isis amp for‚Ä "
1," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ˇáˇá gopdebate  g‚Ä"
1," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ˇáˇá gopdebate  g‚Ä"
2,"huckabee has a look on his face like hed rather be discussing giving constitutional rights to fetuses  gopdebates"
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
1,"after  hugged obama he doesnt deserve to be on the stage tonight ˇáˇá gopdebates  gopdebates"
0," in terms of substance  dominates gopdebates"
1," its cute how chris christie has the bobs big boy haircut gopdebates"
0,"perry just went oops didnt get that question while watching his tv at the hotel gopdebates"
1," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ˇáˇá gopdebate  g‚Ä"
0,"mike huckabee youve not received the nomination too many times  gopdebate gopdebate gopdebates presidentialdebate"
0," fox is cherry picking the candidates jeb gets the softball questions ˇáˇá gopdebates  gopdebates"
0," fox is cherry picking the candidates jeb gets the softball questions ˇáˇá gopdebates  gopdebates"
1," trump has cam hands gopdebates"
1," its cute how chris christie has the bobs big boy haircut gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0,"scott walker is delusion af yo gopdebates"
0,"  men on stage discussing one woman  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0," in terms of substance  dominates gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0,"slash ss medicare said chris christie  who will never be president gopdebates foxdebate"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
1,"kasich needs more time in the gopdebates honestly  "
1," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ˇáˇá gopdebate  g‚Ä"
1," heres what they think about you ben carson they dont love you gopdebates "
1,"there should be more gopdebates  this is so entertaining"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0,"im he only guy on this stage has been said by all  candidates who are all maleso no youre not the only guy on stage gopdebates"
-1,"gopdebates there is no politically correct way to say america is failing with its current leadership a deadbeat nation with no change"
2," ill tell you the one good thing about gopdebates candidates are tripping over themselves to outdo each other in sexism‚Ä"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
1," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ˇáˇá gopdebate  g‚Ä"
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
-2," jebby talking changing tax code to fix job killers  is that jebspeak for give corporations more tax breaks   gopdebates"
-2," dear gov walker you have nothing to brag about you fucked your state of wisconsin and you suck koch bitchasspoli‚Ä"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
1,"gopdebates im going to say it thank god chr„s walÂÇace is there"
0,"is the gopdebates really an oral version of  "
0," can you answer this very direct question
i should be president 
so no
gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
1," its cute how chris christie has the bobs big boy haircut gopdebates"
0," can you answer this very direct question
i should be president 
so no
gopdebates"
0,"in terms of substance  dominates gopdebates"
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0,"  men on stage discussing one woman  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0,"obviously  doesnt want  as president  is everyone okay with  selecting the gop nominee  gopdebates"
-2," dear gov walker you have nothing to brag about you fucked your state of wisconsin and you suck koch bitchasspoli‚Ä"
0,"  men on stage discussing one woman  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
1," you are now promising free pizza every friday and no homework ever again gopdebates"
0,"  men on stage discussing one woman  gopdebates"
-1,"privatize everything fuck you chris christie gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0,"i could never run for president my father was a geophysicist doesnt resonate with voters gopdebates"
1," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ˇáˇá gopdebate  g‚Ä"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0,"  men on stage discussing one woman  gopdebates"
1," this silencing of ben carson is just one glimpse into why tokenism doesnt work and just how racial hierarchy operates gopdeb‚Ä"
0,"if politicians would stop raiding the ssmedicare funds amp actual put back what they took out  gopdebates"
-1,"im the only guy on this stage who is christies theme and its not a bad theme gopdebates"
-1,"why did i expect anything from these people thats my fault gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0,"moving on from the gopdebates to rectify daniel holden"
1," trump has cam hands gopdebates"
0,"oh yes please pontificate on social security reform baby boomers gopdebates"
0," fox is cherry picking the candidates jeb gets the softball questions ˇáˇá gopdebates  gopdebates"
1,"thank you o b wanˇòûˇëçˇè kasich gopdebates  "
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
0," can you answer this very direct question
i should be president 
so no
gopdebates"
0,"christie practiced  lots of numbers  gopdebates"
1,"high lofty expectations jeb jeb jeb wheres trump gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0," kasichs dad was a mailman but he hates unions which have protected letter carriers for decades gopdebates"
2,"dear donald trump thank you gopdebates ˇòú"
0,"  men on stage discussing one woman  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
-1," whererwomen im in cairo where i often rail vs misogyny in politics and here are men men men gopdebates Ä"
1,"its cute how chris christie has the bobs big boy haircut gopdebates"
-2,"dear gov walker you have nothing to brag about you fucked your state of wisconsin and you suck koch bitchasspolitician gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0,"  men on stage discussing one woman  gopdebates"
0," future results of tonights  gopdebate

gopdebates 
gopunfitleadorgovern 
gopfail 
goptroglodytes "
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0," kasichs dad was a mailman but he hates unions which have protected letter carriers for decades gopdebates"
0,"  men on stage discussing one woman  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0," gopdebates proved that women in the us are more likely to be assaulted by men verbally amp physically than any kind of te‚Ä"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0,"repeal obamacare seems to be a theme here gopdebates"
1,"hey did jeb just push keystone not gonna be popular in fracking states gopdebates likeweneedmoreoil"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0," can you answer this very direct question
i should be president 
so no
gopdebates"
1," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ˇáˇá gopdebate  g‚Ä"
0,"correct me if im wrong but scott walker was pretty much universally hated in wisconsin after he was elected right gopdebates"
-2,"gopdebates dumb dumb questions get on with it"
0," kasichs dad was a mailman but he hates unions which have protected letter carriers for decades gopdebates"
0,"my mom just texted me black lives dont matter and neither does black republican lives gopdebates"
0," im really really really pissed off at fox news for what they did to  gopdebate  gopdebates ˇáˇá"
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
0," men on stage discussing one woman  gopdebates"
-1," hey jeb bush you have nothing to replace obamacare with and you give us a break you fung asshole gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
1,"someone here just said jeb looks more like a vicepresident gopdebates"
-1," whererwomen im in cairo where i often rail vs misogyny in politics and here are men men men gopdebates Ä"
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
-1," rand paul has william shatners old hairpiece from star trek  the wrath of khan gopdebate gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
-1,"when the gopdebates pulls out the double candidate box you know shit is about to get real dirty   and awesome"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
-2," translation jeb bush i fucked florida schools so badly they still have not recovered that is the truth i live here‚Ä"
0,"cant a gal just enjoy watching gopdebates without all these tolerant people attacking me out of nowhere rrright bc thats coolˇëûˇëû"
0,"bush reminds me of his father and brother its d„j„† vu or more like really bad whiplash into the past gopdebates presidentialdebate "
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
-2," makes huge promises and claims he can create million jobs x what daddy and w did combined gopdebates please dont lie jeb"
0,"oh dear scott walker is in his fantasy world again  gopdebates"
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
1," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ˇáˇá gopdebate  g‚Ä"
0," theyd rather talk about  than debate the issues somewhere hillary is laughing gopdebates"
0,"scott walkers campaign promises are simply aiming high gopdebates"
2," cant stand much more  if these  are the best of the gop i love our chances in  gopdebates unitebiue"
0," jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
-1,"walker the problem is theres too much  in washington cut to the koch bros stuffing bucks into his back pocket gopdebates"
1,"ben carsons tithing tax system be like gopdebates "
1," trump has cam hands gopdebates"
0," breaking brian williams just handed chris christie a donut to calm him down ˇáˇá gopdebate gopdebates"
-1," ben carson if i was trying to destroy the country i would divide the people now lets talk about my antilgbt pro war plan‚Ä"
1," remember kids jebbush is the smart brother  gopdebates"
0,"two hours of action movie voiceovers gopdebates"
0,"jeb bush reminds me of elevator music you hear it but you dont listen ˇáˇá gopdebate  gopdebates"
0," drbencarson just said he doubts hillaryclinton will be nominee hope hes right gopdebates"
-1,"ah i feel as if im going to be white shamed tomorrow    gopdebates"
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
0,"real people live in those counties governor walker privatesectorarlington gopdebates"
0," theyd rather talk about  than debate the issues somewhere hillary is laughing gopdebates"
1,"when donald trump calls out rosie odonald ˇëúˇèˇòÇ gopdebates"
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
0," drbencarson just said he doubts hillaryclinton will be nominee hope hes right gopdebates"
0,"kasich is likei dont live up to my promisesbut people vote for me  and i am not barack obama gopdebates"
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
0," fox is cherry picking the candidates jeb gets the softball questions ˇáˇá gopdebates  gopdebates"
