"sentiment","text"
0," after  hugged obama he doesnt deserve to be on the stage tonight ðÿ‡ðÿ‡ gopdebates  gopdebates"
0,"â€œ fox is cherry picking the candidates jeb gets the softball questions ðÿ‡ðÿ‡ gopdebates  gopdebatesâ€ nothing for "
-0.258198889747161,"government secured bonds are not ious  if they are no one better tell china  gopdebates"
0," after  hugged obama he doesnt deserve to be on the stage tonight ðÿ‡ðÿ‡ gopdebates  gopdebates"
0.408248290463863," in terms of substance  dominates gopdebates"
-0.301511344577764," address plannedparenthood and the butcher of babies for profit gopdebate gopdebates"
0," tedcruz headed into the presidential debates go ted 

gopdebates "
-0.258198889747161," ohhhhhhhh fckbush lies soooo badsorry cussing nowgopdebates beating the unions of fccckkk noo i knâ€"
0," after  hugged obama he doesnt deserve to be on the stage tonight ðÿ‡ðÿ‡ gopdebates  gopdebates"
0," obviously  doesnt want  as president  is everyone okay with  selecting the gop nomineeâ€"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0," after  hugged obama he doesnt deserve to be on the stage tonight ðÿ‡ðÿ‡ gopdebates  gopdebates"
0," after  hugged obama he doesnt deserve to be on the stage tonight ðÿ‡ðÿ‡ gopdebates  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
-0.519615242270663,"these politicians and former government employees really hate politicians and government gopdebates"
0," fox is cherry picking the candidates jeb gets the softball questions ðÿ‡ðÿ‡ gopdebates  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0.261861468283191," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ðÿ‡ðÿ‡ gopdâ€"
0," im really really really pissed off at fox news for what they did to  gopdebate  gopdebates ðÿ‡ðÿ‡"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0," after  hugged obama he doesnt deserve to be on the stage tonight ðÿ‡ðÿ‡ gopdebates  gopdebates"
0.447213595499958," trump has cam hands gopdebates"
-0.208514414057075,"gopdebates if you saved for retirement and paid into social security you dont get it back because you have  much for retirement stupid"
0," after  hugged obama he doesnt deserve to be on the stage tonight ðÿ‡ðÿ‡ gopdebates  gopdebates"
-0.447213595499958,"huckabee is a travesty gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0,"gopdebates  id like to see this bunch of losers work a construction until theyre  years old  delusional"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0.261861468283191," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ðÿ‡ðÿ‡ gopdâ€"
0,"the gopdebates are probably as good a time as any to weigh in on this vital issue aprillives and sharknadoyes  "
-0.218217890235992,"i hate when they call social security an entitlement the  government doesnt fund social security you and your employer do gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0,"you wouldnt buy a used car from any of these characters gopdebates"
0.447213595499958," trump has cam hands gopdebates"
0,"  men on stage discussing one woman  gopdebates"
0," slash ss medicare said chris christie  who will never be president gopdebates foxdebate"
0.447213595499958," trump has cam hands gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0.229415733870562,"washington by atjonford gopdebates demselfie i saw all i needed to see randpaul was right about isis amp forâ€ "
0," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ðÿ‡ðÿ‡ gopdebate  gâ€"
0," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ðÿ‡ðÿ‡ gopdebate  gâ€"
0.235702260395516,"huckabee has a look on his face like hed rather be discussing giving constitutional rights to fetuses  gopdebates"
0," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ðÿ‡ðÿ‡ gopdebate  gâ€"
0.261861468283191," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ðÿ‡ðÿ‡ gopdâ€"
0,"after  hugged obama he doesnt deserve to be on the stage tonight ðÿ‡ðÿ‡ gopdebates  gopdebates"
0.408248290463863," in terms of substance  dominates gopdebates"
0.288675134594813," its cute how chris christie has the bobs big boy haircut gopdebates"
0,"perry just went oops didnt get that question while watching his tv at the hotel gopdebates"
0," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ðÿ‡ðÿ‡ gopdebate  gâ€"
0,"mike huckabee youve not received the nomination too many times  gopdebate gopdebate gopdebates presidentialdebate"
0," fox is cherry picking the candidates jeb gets the softball questions ðÿ‡ðÿ‡ gopdebates  gopdebates"
0," fox is cherry picking the candidates jeb gets the softball questions ðÿ‡ðÿ‡ gopdebates  gopdebates"
0.447213595499958," trump has cam hands gopdebates"
0.288675134594813," its cute how chris christie has the bobs big boy haircut gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
-0.377964473009227,"scott walker is delusion af yo gopdebates"
0,"  men on stage discussing one woman  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0.408248290463863," in terms of substance  dominates gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0.408248290463863,"no hes lyingdemagogues do huckster gopdebates  "
0.392792202424786,"watching the wire reruns instead of the gopdebates twitter is probably the more entertaining way to follow it anyway nocable noproblem"
0,"slash ss medicare said chris christie  who will never be president gopdebates foxdebate"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0,"kasich needs more time in the gopdebates honestly  "
0," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ðÿ‡ðÿ‡ gopdebate  gâ€"
0.277350098112615," heres what they think about you ben carson they dont love you gopdebates "
0.333333333333333,"there should be more gopdebates  this is so entertaining"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0,"im he only guy on this stage has been said by all  candidates who are all maleso no youre not the only guy on stage gopdebates"
-0.639602149066831,"gopdebates there is no politically correct way to say america is failing with its current leadership a deadbeat nation with no change"
0.447213595499958," ill tell you the one good thing about gopdebates candidates are tripping over themselves to outdo each other in sexismâ€"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ðÿ‡ðÿ‡ gopdebate  gâ€"
0.261861468283191," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ðÿ‡ðÿ‡ gopdâ€"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
-0.412948320967011," jebby talking changing tax code to fix job killers  is that jebspeak for give corporations more tax breaks   gopdebates"
-0.223606797749979," dear gov walker you have nothing to brag about you fucked your state of wisconsin and you suck koch bitchasspoliâ€"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0.277350098112615,"gopdebates im going to say it thank god chrãs walå‚ace is there"
0,"is the gopdebates really an oral version of  "
0," can you answer this very direct question
i should be president 
so no
gopdebates"
0,"  men on stage discussing one woman  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0.288675134594813," its cute how chris christie has the bobs big boy haircut gopdebates"
0," can you answer this very direct question
i should be president 
so no
gopdebates"
0.408248290463863,"in terms of substance  dominates gopdebates"
0.261861468283191," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ðÿ‡ðÿ‡ gopdâ€"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0,"  men on stage discussing one woman  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0,"  men on stage discussing one woman  gopdebates"
0,"  men on stage discussing one woman  gopdebates"
0,"  men on stage discussing one woman  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0,"obviously  doesnt want  as president  is everyone okay with  selecting the gop nominee  gopdebates"
-0.223606797749979," dear gov walker you have nothing to brag about you fucked your state of wisconsin and you suck koch bitchasspoliâ€"
0,"  men on stage discussing one woman  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0,"  men on stage discussing one woman  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0.261861468283191," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ðÿ‡ðÿ‡ gopdâ€"
0.261861468283191," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ðÿ‡ðÿ‡ gopdâ€"
0.534522483824849," you are now promising free pizza every friday and no homework ever again gopdebates"
0,"  men on stage discussing one woman  gopdebates"
-0.377964473009227,"privatize everything fuck you chris christie gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0,"i could never run for president my father was a geophysicist doesnt resonate with voters gopdebates"
0," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ðÿ‡ðÿ‡ gopdebate  gâ€"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0,"  men on stage discussing one woman  gopdebates"
0.218217890235992," this silencing of ben carson is just one glimpse into why tokenism doesnt work and just how racial hierarchy operates gopdebâ€"
0,"if politicians would stop raiding the ssmedicare funds amp actual put back what they took out  gopdebates"
0,"  men on stage discussing one woman  gopdebates"
0.235702260395516,"im the only guy on this stage who is christies theme and its not a bad theme gopdebates"
-0.288675134594813,"why did i expect anything from these people thats my fault gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0," can you answer this very direct question
i should be president 
so no
gopdebates"
0.333333333333333,"moving on from the gopdebates to rectify daniel holden"
0.447213595499958," trump has cam hands gopdebates"
0.301511344577764,"oh yes please pontificate on social security reform baby boomers gopdebates"
0," fox is cherry picking the candidates jeb gets the softball questions ðÿ‡ðÿ‡ gopdebates  gopdebates"
0.333333333333333,"thank you o b wanðÿ˜žðÿ‘ðÿ kasich gopdebates  "
0,"  men on stage discussing one woman  gopdebates"
0.261861468283191," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ðÿ‡ðÿ‡ gopdâ€"
0.261861468283191," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ðÿ‡ðÿ‡ gopdâ€"
0," can you answer this very direct question
i should be president 
so no
gopdebates"
0,"christie practiced  lots of numbers  gopdebates"
0.333333333333333,"high lofty expectations jeb jeb jeb wheres trump gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0,"  men on stage discussing one woman  gopdebates"
-0.242535625036333," kasichs dad was a mailman but he hates unions which have protected letter carriers for decades gopdebates"
0.755928946018454,"dear donald trump thank you gopdebates ðÿ˜œ"
0,"  men on stage discussing one woman  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
-0.229415733870562," whererwomen im in cairo where i often rail vs misogyny in politics and here are men men men gopdebates €"
0.288675134594813,"its cute how chris christie has the bobs big boy haircut gopdebates"
-0.218217890235992,"dear gov walker you have nothing to brag about you fucked your state of wisconsin and you suck koch bitchasspolitician gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0,"  men on stage discussing one woman  gopdebates"
0.261861468283191," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ðÿ‡ðÿ‡ gopdâ€"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0,"  men on stage discussing one woman  gopdebates"
0," future results of tonights  gopdebate

gopdebates 
gopunfitleadorgovern 
gopfail 
goptroglodytes "
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
-0.242535625036333," kasichs dad was a mailman but he hates unions which have protected letter carriers for decades gopdebates"
0,"  men on stage discussing one woman  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0," gopdebates proved that women in the us are more likely to be assaulted by men verbally amp physically than any kind of teâ€"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0,"repeal obamacare seems to be a theme here gopdebates"
-0.258198889747161,"hey did jeb just push keystone not gonna be popular in fracking states gopdebates likeweneedmoreoil"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0.267261241912424,"its ok joe  rick perry is watching the gopdebates the same way right now "
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0," can you answer this very direct question
i should be president 
so no
gopdebates"
0.25,"id be interested to see responses to what people would be willing to do iftrumppaidyou gopdebates"
0.288675134594813,"asking about entitlement reform might be talking about bush and clinton gopdebates"
0," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ðÿ‡ðÿ‡ gopdebate  gâ€"
0.218217890235992,"correct me if im wrong but scott walker was pretty much universally hated in wisconsin after he was elected right gopdebates"
0,"  men on stage discussing one woman  gopdebates"
-0.707106781186547,"gopdebates dumb dumb questions get on with it"
-0.242535625036333," kasichs dad was a mailman but he hates unions which have protected letter carriers for decades gopdebates"
0,"my mom just texted me black lives dont matter and neither does black republican lives gopdebates"
0," breaking brian williams just handed chris christie a donut to calm him down ðÿ‡ðÿ‡ gopdebate gopdebates"
0," im really really really pissed off at fox news for what they did to  gopdebate  gopdebates ðÿ‡ðÿ‡"
0.261861468283191," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ðÿ‡ðÿ‡ gopdâ€"
0.261861468283191," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ðÿ‡ðÿ‡ gopdâ€"
0,"drink every time  is mentioned during the gopdebates foxnewsdebate "
0,"why has no one mentioned cecil  cecilthelion gopdebate gopdebates "
0," men on stage discussing one woman  gopdebates"
0," can you answer this very direct question
i should be president 
so no
gopdebates"
-0.223606797749979," hey jeb bush you have nothing to replace obamacare with and you give us a break you fung asshole gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0.542720420239975,"someone here just said jeb looks more like a vicepresident gopdebates"
-0.229415733870562," whererwomen im in cairo where i often rail vs misogyny in politics and here are men men men gopdebates €"
0.261861468283191," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ðÿ‡ðÿ‡ gopdâ€"
-0.25," rand paul has william shatners old hairpiece from star trek  the wrath of khan gopdebate gopdebates"
0," can you answer this very direct question
i should be president 
so no
gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0.353553390593274," remember kids jebbush is the smart brother  gopdebates"
-0.223606797749979,"when the gopdebates pulls out the double candidate box you know shit is about to get real dirty   and awesome"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
-0.218217890235992," translation jeb bush i fucked florida schools so badly they still have not recovered that is the truth i live hereâ€"
0.21320071635561,"cant a gal just enjoy watching gopdebates without all these tolerant people attacking me out of nowhere rrright bc thats coolðÿ‘žðÿ‘ž"
0,"bush reminds me of his father and brother its dãjã  vu or more like really bad whiplash into the past gopdebates presidentialdebate "
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0.170560573084488," makes huge promises and claims he can create million jobs x what daddy and w did combined gopdebates please dont lie jeb"
0,"oh dear scott walker is in his fantasy world again  gopdebates"
0.261861468283191," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ðÿ‡ðÿ‡ gopdâ€"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ðÿ‡ðÿ‡ gopdebate  gâ€"
-0.277350098112615," theyd rather talk about  than debate the issues somewhere hillary is laughing gopdebates"
0.333333333333333,"scott walkers campaign promises are simply aiming high gopdebates"
0.458831467741123," cant stand much more  if these  are the best of the gop i love our chances in  gopdebates unitebiue"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
-0.218217890235992,"walker the problem is theres too much  in washington cut to the koch bros stuffing bucks into his back pocket gopdebates"
0.353553390593274,"ben carsons tithing tax system be like gopdebates "
0.447213595499958," trump has cam hands gopdebates"
0," breaking brian williams just handed chris christie a donut to calm him down ðÿ‡ðÿ‡ gopdebate gopdebates"
-0.204124145231932," ben carson if i was trying to destroy the country i would divide the people now lets talk about my antilgbt pro war planâ€"
0.353553390593274," remember kids jebbush is the smart brother  gopdebates"
0,"two hours of action movie voiceovers gopdebates"
0.204124145231932,"lets just draw straws and replace everyone in dc from the top down with all these guys on stage besides bush amp christie gopdebates"
0,"watching the debate and waiting for ashton to run onto the stage  gopdebates"
0,"so is he gopdebates  "
0,"jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0," drbencarson just said he doubts hillaryclinton will be nominee hope hes right gopdebates"
0.408248290463863,"latinoslisten gopdebates good questions but early"
0,"im voting for rand pauls sassy eye rolling for president gopdebates"
0,"ah i feel as if im going to be white shamed tomorrow    gopdebates"
0," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ðÿ‡ðÿ‡ gopdebate  gâ€"
0.261861468283191," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ðÿ‡ðÿ‡ gopdâ€"
0.447213595499958," trump has cam hands gopdebates"
0,"real people live in those counties governor walker privatesectorarlington gopdebates"
-0.277350098112615," theyd rather talk about  than debate the issues somewhere hillary is laughing gopdebates"
0.301511344577764,"when donald trump calls out rosie odonald ðÿ‘œðÿðÿ˜‚ gopdebates"
0," can you answer this very direct question
i should be president 
so no
gopdebates"
0.261861468283191," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ðÿ‡ðÿ‡ gopdâ€"
0," drbencarson just said he doubts hillaryclinton will be nominee hope hes right gopdebates"
0,"kasich is likei dont live up to my promisesbut people vote for me  and i am not barack obama gopdebates"
0.261861468283191," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ðÿ‡ðÿ‡ gopdâ€"
0," fox is cherry picking the candidates jeb gets the softball questions ðÿ‡ðÿ‡ gopdebates  gopdebates"
0," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ðÿ‡ðÿ‡ gopdebate  gâ€"
0.25,"koch puppet speaking exactly what hes told to say well done david well done charles gopdebates"
0," fox is cherry picking the candidates jeb gets the softball questions ðÿ‡ðÿ‡ gopdebates  gopdebates"
0," can you answer this very direct question
i should be president 
so no
gopdebates"
0," can you answer this very direct question
i should be president 
so no
gopdebates"
-0.642364054837573,"i would actually think none of my friends were dumb enough to risk severe alcohol poisoning 

gopdebates foxdebate gopdrinkinggame"
0," can you answer this very direct question
i should be president 
so no
gopdebates"
0," its time we recognize that the supreme court is not the supreme being   gopdebates  ðÿ‡ðÿ‡"
-0.516397779494322,"scott walker youre also kinda creepy cartoon character creepy it wont happen  gopdebate gopdebate gopdebates"
0," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ðÿ‡ðÿ‡ gopdebate  gâ€"
0,"make insurance go away and then do some other different thing

jebbush 
gopdebates"
0," can you answer this very direct question
i should be president 
so no
gopdebates"
0," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ðÿ‡ðÿ‡ gopdebate  gâ€"
0," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ðÿ‡ðÿ‡ gopdebate  gâ€"
-0.353553390593274,"bring back donaldtrump  im bored now gopdebate gopdebates"
0.261861468283191," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ðÿ‡ðÿ‡ gopdâ€"
0.734846922834954,"these gopdebates questions are really good"
0.534522483824849,"you are now promising free pizza every friday and no homework ever again gopdebates"
-0.412948320967011,"jebby talking changing tax code to fix job killers  is that jebspeak for give corporations more tax breaks   gopdebates"
-0.316227766016838,"this show sucks im going to read a book gopdebates"
0," can you answer this very direct question
i should be president 
so no
gopdebates"
0," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ðÿ‡ðÿ‡ gopdebate  gâ€"
0,"its time we recognize that the supreme court is not the supreme being   gopdebates  ðÿ‡ðÿ‡"
0," fox is cherry picking the candidates jeb gets the softball questions ðÿ‡ðÿ‡ gopdebates  gopdebates"
0," drbencarson just said he doubts hillaryclinton will be nominee hope hes right gopdebates"
0.21320071635561," i am wondering what fox is up to with this debate  get rid of trump paul cruz carson ðÿ‡ðÿ‡ gopdebates  gopdebate"
0.261861468283191," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ðÿ‡ðÿ‡ gopdâ€"
0,"our present immigration system is a job driver jebya gopdebates"
0,"can you answer this very direct question
i should be president 
so no
gopdebates"
0," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ðÿ‡ðÿ‡ gopdebate  gâ€"
0,"its no coincidence he is a neurosurgeon this guy sure has a brain on him bencarson gopddebate gopdebates"
-0.223606797749979,"hey jeb bush you have nothing to replace obamacare with and you give us a break you fung asshole gopdebates"
0.5,"raised right ðÿ˜ gopdebates "
0.261861468283191," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ðÿ‡ðÿ‡ gopdâ€"
-0.852802865422442,"dr are you seriously saying that hillary clinton is trying to destroy america  thats ridiculous amp and shame on your lies gopdebates"
0," dear dr ben carson you sir need a labotomy gopdebates"
0.554700196225229,"looks like the show survivor taking place in a brooks brothers store gopdebates"
0.288675134594813,"gopdebates smartest answers in the room tonight are coming from dr carson"
0.261861468283191," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ðÿ‡ðÿ‡ gopdâ€"
-0.408248290463863,"gopdebates aka why hilary clinton sucks"
0.353553390593274,"gopdebates stop the secular progressive movement carson clowncar"
0," breaking brian williams just handed chris christie a donut to calm him down ðÿ‡ðÿ‡ gopdebate gopdebates"
-0.229415733870562," whererwomen im in cairo where i often rail vs misogyny in politics and here are men men men gopdebates €"
0,"jeb bush whoðÿ˜ðÿ˜ðÿ˜ðÿ˜ðÿ˜ gopdebates"
0,"so george w got the texas accent and jeb got that stammering one gopdebates"
0," did you know there are aprx  laws governing womens bodies and not one governing mens its true
â€"
0.447213595499958," trump has cam hands gopdebates"
0,"none of these candidates seem to realize the irs doesnt make the tax laws they just collect the money gopdebates"
0," rand paul is christies jealous boyfriend you can go hug him if you want lol gopdebates foxdebate goptbt"
0.471404520791032,"fairly confident after bencarsons last answer hes playing the gopdebates drinking game along with the rest of us"
0," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ðÿ‡ðÿ‡ gopdebate  gâ€"
0," while ted cruz is speaking all over america parents are tryin to convince their  year olds that vampires arent real gâ€"
0.261861468283191," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ðÿ‡ðÿ‡ gopdâ€"
0.261861468283191," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ðÿ‡ðÿ‡ gopdâ€"
0,"i feel that universal is trying to tell me something by airing that steve jobs tv spot gopdebates"
0,"jeb bush said it perfectly hillary scoffs give me a break 
gopdebates"
0," dear dr ben carson you sir need a labotomy gopdebates"
0," rand paul is christies jealous boyfriend you can go hug him if you want lol gopdebates foxdebate goptbt"
0.447213595499958," trump has cam hands gopdebates"
0.670820393249937,"trump wants to form the nights watch a big wall with a fancy door yassssss gopdebates trump republicandebate jonsnow got"
-0.229415733870562,"one topic the gopdebates wont touch tonight police brutality in the us  keep slingin that mud on hillary fellas"
0.447213595499958," trump has cam hands gopdebates"
0.458831467741123,"it sounds like jeb was provided his questions before the debate this has happened  times like a reflex  gopdebates"
0,"you tell em  ðÿ‡ðÿ‡ gopdebates"
-0.229415733870562," whererwomen im in cairo where i often rail vs misogyny in politics and here are men men men gopdebates €"
0.261861468283191," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ðÿ‡ðÿ‡ gopdâ€"
0.261861468283191," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ðÿ‡ðÿ‡ gopdâ€"
0," fox is cherry picking the candidates jeb gets the softball questions ðÿ‡ðÿ‡ gopdebates  gopdebates"
0.554321862524587,"carson is very witty articulate and not too unlikable deserves much better poll ratings but wont make it past new hampshire gopdebates"
0,"  hillary clinton cant even say if she supports the keystone xl pipeline give me a break gopdebates"
0,"me you watching the debates dad no me its on the tv even my dad doesnt want to watch gopdebates with me"
0," ricksantorum actually said this in my state of iowa
 
gopdebates "
0.261861468283191," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ðÿ‡ðÿ‡ gopdâ€"
0.353553390593274,"jeb looks like his grandfather aleister
gopdebates foxdebate"
-0.267261241912424," rand paul comes across as the bad guy in a john hughes film gopdebates "
0.447213595499958," trump has cam hands gopdebates"
0.261861468283191," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ðÿ‡ðÿ‡ gopdâ€"
-0.316227766016838,"and the word of the night alan is stupid gopdebates"
0.301511344577764,"bush says obama didnt fix his brothers mess well enough  gopdebates"
0," hits it out of park on  gotcha question on campaign donations gopdebates"
0,"do they have aaron schock hidden behind a curtain ringing that little bell 

gopdebates"
0,"not only is carson disqualified im not sure id go to him if i had a brain tumor gopdebates"
-0.288675134594813," gopdebates christie youre putting america at risk with your fourth amendment talk"
-0.5," man im sorry this has nothing to do wpolitics but jebbush is totally mediocre here gopdebates"
0.447213595499958," trump has cam hands gopdebates"
0.261861468283191," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ðÿ‡ðÿ‡ gopdâ€"
